RN|CCTVID|CCTVNAME|CENTERNAME|XCOORD|YCOORD
3996|E913497|[청주영덕선]단촌2터널|국가교통정보센터(고속도로)|128.7067177|36.41921624
3997|E913496|[청주영덕선]단촌3터널(영덕외부)|국가교통정보센터(고속도로)|128.712869|36.420664
3998|E913498|[청주영덕선]단촌4터널(청주외부1)|국가교통정보센터(고속도로)|128.726171|36.422027
3999|E913499|[청주영덕선]단촌4터널(청주외부2)|국가교통정보센터(고속도로)|128.752453|36.416183
4000|E913500|[청주영덕선]단촌철교|국가교통정보센터(고속도로)|128.6763117|36.41957603
4001|E913501|[청주영덕선]달산2터널(영덕외부)|국가교통정보센터(고속도로)|129.2734693|36.41886439
4002|E913502|[청주영덕선]달산2터널(영덕외부1)|국가교통정보센터(고속도로)|129.291505|36.400568
4003|E913503|[청주영덕선]달천1교|국가교통정보센터(고속도로)|127.9408264|36.43927679
4004|E913504|[청주영덕선]동상주|국가교통정보센터(고속도로)|128.2949658|36.37591072
4005|E913505|[청주영덕선]동안동|국가교통정보센터(고속도로)|128.8877754|36.4365986
4006|E913506|[청주영덕선]동청송영양|국가교통정보센터(고속도로)|129.1214635|36.49403655
4007|E913507|[청주영덕선]묵계1교|국가교통정보센터(고속도로)|128.923861|36.437472
4008|E913508|[청주영덕선]문동|국가교통정보센터(고속도로)|127.47306|36.55
4009|E913509|[청주영덕선]문동1|국가교통정보센터(고속도로)|127.470901489257|36.5517807006835
4010|E913510|[청주영덕선]문의|국가교통정보센터(고속도로)|127.5076384|36.52991757
4011|E913514|[청주영덕선]문의1터널(영덕2)|국가교통정보센터(고속도로)|127.55361|36.51206
4012|E913511|[청주영덕선]문의1터널(영덕외부)|국가교통정보센터(고속도로)|127.545131|36.512911
4013|E913515|[청주영덕선]문의1터널(청주2)|국가교통정보센터(고속도로)|127.5525|36.5123
4014|E913512|[청주영덕선]문의2터널(영덕외부)|국가교통정보센터(고속도로)|127.557925|36.511775
4015|E913513|[청주영덕선]문의2터널(청주)-외부|국가교통정보센터(고속도로)|127.561201|36.511964
4016|E913516|[청주영덕선]문의교|국가교통정보센터(고속도로)|127.53222|36.52167
4017|E913517|[청주영덕선]문의휴게소|국가교통정보센터(고속도로)|127.49222|36.54
4018|E913518|[청주영덕선]문의휴게소1|국가교통정보센터(고속도로)|127.481124877929|36.5447998046875
4019|E913519|[청주영덕선]미천교|국가교통정보센터(고속도로)|128.8010603|36.41269495
4020|E913520|[청주영덕선]보은|국가교통정보센터(고속도로)|127.71861|36.45667
4021|E913522|[청주영덕선]보청교|국가교통정보센터(고속도로)|127.667381286621|36.4725685119628
4022|E913521|[청주영덕선]복곡2교|국가교통정보센터(고속도로)|129.2008055|36.46616667
4023|E913523|[청주영덕선]북의성|국가교통정보센터(고속도로)|128.691970825195|36.4187507629394
4024|E913524|[청주영덕선]사일산터널(영덕외부)|국가교통정보센터(고속도로)|128.970928|36.442591
4025|E913526|[청주영덕선]사일산터널(청주외부1)|국가교통정보센터(고속도로)|129.001321|36.455338
4026|E913525|[청주영덕선]사일산터널(청주외부2)|국가교통정보센터(고속도로)|128.9978234|36.45487748
4027|E913527|[청주영덕선]삼가천교|국가교통정보센터(고속도로)|127.8116341|36.45530588
4028|E913528|[청주영덕선]상곡교|국가교통정보센터(고속도로)|127.9845209|36.44225588
4029|E913529|[청주영덕선]상주분기점|국가교통정보센터(고속도로)|128.277801513671|36.3747253417968
4030|E913530|[청주영덕선]상주쉼터(영덕)|국가교통정보센터(고속도로)|128.067581176757|36.4080276489257
4031|E913531|[청주영덕선]상주쉼터(청주)|국가교통정보센터(고속도로)|128.044128417968|36.4258651733398
4032|E913532|[청주영덕선]상주휴게소|국가교통정보센터(고속도로)|128.1884718|36.37397856
4033|E913533|[청주영덕선]서변1교|국가교통정보센터(고속도로)|128.767349243164|36.4160690307617
4034|E913534|[청주영덕선]서원1교|국가교통정보센터(고속도로)|128.0060172|36.43912401
4035|E913536|[청주영덕선]서원3교|국가교통정보센터(고속도로)|128.00813|36.438018
4036|E913535|[청주영덕선]서원4교|국가교통정보센터(고속도로)|128.0227105|36.42921451
4037|E913537|[청주영덕선]서의성|국가교통정보센터(고속도로)|128.4098|36.4007554
4038|E913538|[청주영덕선]서재교|국가교통정보센터(고속도로)|128.3663805|36.38730263
4039|E913539|[청주영덕선]성리교|국가교통정보센터(고속도로)|127.6987978|36.46246592
4040|E913540|[청주영덕선]성암교|국가교통정보센터(고속도로)|128.387576|36.39573703
4041|E913541|[청주영덕선]속리산|국가교통정보센터(고속도로)|127.7867451|36.45558588
4042|E913542|[청주영덕선]속리산휴게소|국가교통정보센터(고속도로)|127.8738541|36.44530588
4043|E913543|[청주영덕선]수리티교|국가교통정보센터(고속도로)|127.635124206542|36.4746971130371
4044|E913544|[청주영덕선]수리티터널(청주)-외부|국가교통정보센터(고속도로)|127.651988|36.473783
4045|E913545|[청주영덕선]수한터널|국가교통정보센터(고속도로)|127.679444|36.470278
4046|E913546|[청주영덕선]신촌|국가교통정보센터(고속도로)|128.072982788085|36.4069023132324
4047|E913547|[청주영덕선]안동분기점|국가교통정보센터(고속도로)|128.6216905|36.43278098
4048|E913548|[청주영덕선]안사1터널(영덕외부)|국가교통정보센터(고속도로)|128.4794921875|36.4044380187988
4049|E913549|[청주영덕선]안사2터널(청주외부)|국가교통정보센터(고속도로)|128.499774|36.413224
4050|E913551|[청주영덕선]안평1터널(청주외부1)|국가교통정보센터(고속도로)|128.559539794921|36.4183845520019
4051|E913550|[청주영덕선]안평1터널(청주외부2)|국가교통정보센터(고속도로)|128.526944|36.417316
4052|E913552|[청주영덕선]안평2터널(영덕외부)|국가교통정보센터(고속도로)|128.580032348632|36.4225463867187
4053|E913553|[청주영덕선]안평2터널(영덕외부2)|국가교통정보센터(고속도로)|128.589306|36.427913
4054|E913554|[청주영덕선]안평2터널(청주외부)|국가교통정보센터(고속도로)|128.5886711|36.4274298
4055|E913555|[청주영덕선]안평3터널(청주외부)|국가교통정보센터(고속도로)|128.608658|36.433583
4056|E913556|[청주영덕선]양곡교|국가교통정보센터(고속도로)|128.433176|36.41036348
4057|E913557|[청주영덕선]영덕|국가교통정보센터(고속도로)|129.3710951|36.38484795
4058|E913558|[청주영덕선]영덕터널(청주외부)|국가교통정보센터(고속도로)|129.309032|36.391196
4059|E913559|[청주영덕선]영덕터널(청주외부2)|국가교통정보센터(고속도로)|129.341359|36.381251
4060|E913560|[청주영덕선]옥산터널|국가교통정보센터(고속도로)|128.827728|36.427498
4061|E913561|[청주영덕선]운평1교|국가교통정보센터(고속도로)|128.208174|36.369206
4062|E913562|[청주영덕선]의성SA|국가교통정보센터(고속도로)|128.4470661|36.41025819
4063|E913563|[청주영덕선]장림천교|국가교통정보센터(고속도로)|128.6456401|36.42579473
4064|E913564|[청주영덕선]점곡SA(영덕)|국가교통정보센터(고속도로)|128.784957885742|36.4156608581542
4065|E913565|[청주영덕선]점곡SA(청주)|국가교통정보센터(고속도로)|128.8181505|36.41920084
4066|E913566|[청주영덕선]지사교|국가교통정보센터(고속도로)|128.121139526367|36.3742179870605
4067|E913567|[청주영덕선]지천4교|국가교통정보센터(고속도로)|128.1639161|36.37382468
4068|E913569|[청주영덕선]지품10터널(영덕외부)|국가교통정보센터(고속도로)|129.268056|36.423468
4069|E913572|[청주영덕선]지품10터널(청주외부)|국가교통정보센터(고속도로)|129.268186|36.423031
4070|E913573|[청주영덕선]지품1터널(청주외부)|국가교통정보센터(고속도로)|129.141447|36.493038
4071|E913571|[청주영덕선]지품2교|국가교통정보센터(고속도로)|129.1802048|36.47989855
4072|E913575|[청주영덕선]지품2터널(영덕외부)|국가교통정보센터(고속도로)|129.167777|36.481095
4073|E913568|[청주영덕선]지품2터널(청주외부)|국가교통정보센터(고속도로)|129.1563|36.48568
4074|E913574|[청주영덕선]지품3터널(영덕외부)|국가교통정보센터(고속도로)|129.2006797|36.4664932
4075|E913570|[청주영덕선]지품3터널(청주외부)|국가교통정보센터(고속도로)|129.190780639648|36.4748802185058
4076|E913578|[청주영덕선]지품6터널(영덕외부)|국가교통정보센터(고속도로)|129.219892|36.456751
4077|E913576|[청주영덕선]지품6터널(청주외부)|국가교통정보센터(고속도로)|129.21953|36.45738
4078|E913577|[청주영덕선]지품7터널(영덕외부)|국가교통정보센터(고속도로)|129.23547|36.44
4079|E913581|[청주영덕선]지품7터널(청주외부)|국가교통정보센터(고속도로)|129.245636|36.435462
4080|E913579|[청주영덕선]지품8터널(영덕외부)|국가교통정보센터(고속도로)|129.251754760742|36.4333724975585
4081|E913580|[청주영덕선]지품8터널(청주외부)|국가교통정보센터(고속도로)|129.2512563|36.4336663
4082|E913582|[청주영덕선]지품9터널(청주외부)|국가교통정보센터(고속도로)|129.256393|36.431066
4083|E913583|[청주영덕선]진보터널(청주외부)|국가교통정보센터(고속도로)|129.113971|36.493793
4084|E913584|[청주영덕선]척산|국가교통정보센터(고속도로)|127.45472|36.56028
4085|E913585|[청주영덕선]척산1|국가교통정보센터(고속도로)|127.442779541015|36.5640068054199
4086|E913586|[청주영덕선]청송|국가교통정보센터(고속도로)|129.0270767|36.4551146
4087|E913587|[청주영덕선]청주분기점|국가교통정보센터(고속도로)|127.436078|36.563596
4088|E913588|[청주영덕선]탄부|국가교통정보센터(고속도로)|127.7623051|36.45447588
4089|E913589|[청주영덕선]탄부쉼터(영덕)|국가교통정보센터(고속도로)|127.77017211914|36.4546813964843
4090|E913590|[청주영덕선]탄부쉼터(청주)|국가교통정보센터(고속도로)|127.77017211914|36.4546813964843
4091|E913591|[청주영덕선]탄부터널|국가교통정보센터(고속도로)|127.745561|36.456359
4092|E913593|[청주영덕선]파천1터널(청주외부1)|국가교통정보센터(고속도로)|129.052761|36.469781
4093|E913592|[청주영덕선]파천1터널(청주외부2)|국가교통정보센터(고속도로)|129.041109|36.462192
4094|E913594|[청주영덕선]파천2터널(청주외부)|국가교통정보센터(고속도로)|129.068196|36.475085
4095|E913595|[청주영덕선]파천3터널(영덕외부1)|국가교통정보센터(고속도로)|129.077898|36.475063
4096|E913596|[청주영덕선]파천3터널(영덕외부2)|국가교통정보센터(고속도로)|129.091242|36.480933
4097|E913597|[청주영덕선]파천3터널(청주외부)|국가교통정보센터(고속도로)|129.092062|36.481997
4098|E913598|[청주영덕선]평각3교|국가교통정보센터(고속도로)|127.776847839355|36.455093383789
4099|E913599|[청주영덕선]평온교|국가교통정보센터(고속도로)|127.89587|36.44661497
4100|E913600|[청주영덕선]피반령터널(영덕)-5/11|국가교통정보센터(고속도로)|127.580556|36.508118
4101|E913601|[청주영덕선]피반령터널(청주)-7/10|국가교통정보센터(고속도로)|127.569441|36.511309
4102|E913602|[청주영덕선]피반령터널(청주)-외부|국가교통정보센터(고속도로)|127.591358|36.502252
4103|E913603|[청주영덕선]현하천1교|국가교통정보센터(고속도로)|128.842201|36.43491796
4104|E913604|[청주영덕선]화서|국가교통정보센터(고속도로)|127.9623009|36.44252588
4105|E913605|[청주영덕선]화서휴게소|국가교통정보센터(고속도로)|127.9183264|36.44538679
4106|E913606|[청주영덕선]회인|국가교통정보센터(고속도로)|127.6084058|36.48709814
4107|E913607|[청주영덕선]회인쉼터(청주)|국가교통정보센터(고속도로)|127.590744018554|36.5024032592773
4108|E913608|[청주영덕선]회인터널(영덕외부)|국가교통정보센터(고속도로)|127.627464|36.475301
4109|E913610|[통영대전선][대전]고성2터널(대전외부1)|국가교통정보센터(고속도로)|128.249214|35.057539
4110|E913609|[통영대전선][대전]고성2터널(대전외부2)|국가교통정보센터(고속도로)|128.229838|35.070714
4111|E913611|[통영대전선][대전]산청1터널(대전)|국가교통정보센터(고속도로)|127.919538|35.358153
4112|E913612|[통영대전선][대전]오도재터널[대전외부1/1](153.1)|국가교통정보센터(고속도로)|127.651254|35.873723
4113|E913613|[통영대전선][대전]통영1터널(대전2)|국가교통정보센터(고속도로)|128.405464|34.952299
4114|E913614|[통영대전선][대전]함양터널(대전외부1)|국가교통정보센터(고속도로)|127.772183|35.600962
4115|E913615|[통영대전선][대전]함양터널(대전외부2)|국가교통정보센터(고속도로)|127.757006|35.617851
4116|E913616|[통영대전선][통영]산청1터널(통영)|국가교통정보센터(고속도로)|127.918948|35.359833
4117|E913617|[통영대전선][통영]오도재터널(통영5고정)|국가교통정보센터(고속도로)|127.65923|35.884235
4118|E913618|[통영대전선][통영]오도재터널[통영외부1/1](154.9)|국가교통정보센터(고속도로)|127.657074|35.881123
4119|E913619|[통영대전선][통영]육십령터널(통영외부1)|국가교통정보센터(고속도로)|127.629046|35.70362
4120|E913620|[통영대전선][통영]육십령터널(통영외부2)|국가교통정보센터(고속도로)|127.658766|35.686278
